Date,Province,Commodity,Price
2022-12-01,LAMPUNG,"Chili (bird's eye, green)",42232.955
2022-12-01,LAMPUNG,"Chili (bird's eye, red)",44153.41
2022-12-01,LAMPUNG,Chili (red),29420.456666666665
2022-12-01,LAMPUNG,"Chili (red, curly)",30539.7725
2022-12-01,LAMPUNG,"Chili (red, large)",37227.27
2022-12-01,MALUKU,Chili (bird's eye),88219.69666666666
2022-12-01,MALUKU,"Chili (bird's eye, green)",49204.545
2022-12-01,MALUKU,"Chili (bird's eye, red)",101193.1825
2022-12-01,MALUKU,Chili (red),58991.4775
2022-12-01,MALUKU,"Chili (red, curly)",58096.5925
2022-12-01,MALUKU,"Chili (red, large)",40000.0
2022-12-01,MALUKU UTARA,Chili (bird's eye),84187.065
2022-12-01,MALUKU UTARA,"Chili (bird's eye, green)",82692.31
2022-12-01,MALUKU UTARA,"Chili (bird's eye, red)",85681.82
2022-12-01,MALUKU UTARA,Chili (red),38465.91
2022-12-01,MALUKU UTARA,"Chili (red, curly)",49090.91
2022-12-01,MALUKU UTARA,"Chili (red, large)",27840.91
2022-12-01,NUSA TENGGARA BARAT,Chili (bird's eye),28261.362
2022-12-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",18460.2275
2022-12-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",34890.908
2022-12-01,NUSA TENGGARA BARAT,Chili (red),29517.045
2022-12-01,NUSA TENGGARA BARAT,"Chili (red, curly)",28700.0
2022-12-01,NUSA TENGGARA BARAT,"Chili (red, large)",28392.045
2022-12-01,NUSA TENGGARA TIMUR,Chili (bird's eye),63446.97166666667
2022-12-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",55303.03
2022-12-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",71590.90833333334
2022-12-01,NUSA TENGGARA TIMUR,Chili (red),51486.74
2022-12-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",51515.15
2022-12-01,NUSA TENGGARA TIMUR,"Chili (red, large)",51458.333333333336
2022-12-01,PAPUA,Chili (bird's eye),69613.636
2022-12-01,PAPUA,"Chili (bird's eye, green)",55886.365
2022-12-01,PAPUA,"Chili (bird's eye, red)",88636.36375
2022-12-01,PAPUA,Chili (red),74034.09125
2022-12-01,PAPUA,"Chili (red, curly)",71805.19428571429
2022-12-01,PAPUA,"Chili (red, large)",78107.955
2022-12-01,PAPUA BARAT,Chili (bird's eye),76306.82
2022-12-01,PAPUA BARAT,"Chili (bird's eye, red)",76306.82
2022-12-01,PAPUA BARAT,Chili (red),58143.94
2022-12-01,PAPUA BARAT,"Chili (red, curly)",49318.1825
2022-12-01,PAPUA BARAT,"Chili (red, large)",72651.51666666666
2022-12-01,RIAU,Chili (bird's eye),49442.845
2022-12-01,RIAU,"Chili (bird's eye, green)",47698.18625
2022-12-01,RIAU,"Chili (bird's eye, red)",53517.045
2022-12-01,RIAU,Chili (red),44809.5925
2022-12-01,RIAU,"Chili (red, curly)",47561.68625
2022-12-01,RIAU,"Chili (red, large)",39860.75
2022-12-01,SULAWESI BARAT,Chili (bird's eye),35679.5475
2022-12-01,SULAWESI BARAT,"Chili (bird's eye, green)",32650.5675
2022-12-01,SULAWESI BARAT,"Chili (bird's eye, red)",38704.5475
2022-12-01,SULAWESI BARAT,Chili (red),18551.135000000002
2022-12-01,SULAWESI BARAT,"Chili (red, curly)",18875.0
2022-12-01,SULAWESI BARAT,"Chili (red, large)",15960.2275
2022-12-01,SULAWESI SELATAN,Chili (bird's eye),31487.271999999997
2022-12-01,SULAWESI SELATAN,"Chili (bird's eye, green)",22582.9525
2022-12-01,SULAWESI SELATAN,"Chili (bird's eye, red)",33820.452999999994
2022-12-01,SULAWESI SELATAN,Chili (red),15382.576666666668
2022-12-01,SULAWESI SELATAN,"Chili (red, curly)",17257.575555555555
2022-12-01,SULAWESI SELATAN,"Chili (red, large)",13523.232222222221
2022-12-01,SULAWESI TENGAH,Chili (bird's eye),52045.455
2022-12-01,SULAWESI TENGAH,"Chili (bird's eye, green)",48863.634999999995
2022-12-01,SULAWESI TENGAH,"Chili (bird's eye, red)",55227.270000000004
2022-12-01,SULAWESI TENGAH,Chili (red),25452.275
2022-12-01,SULAWESI TENGAH,"Chili (red, curly)",19204.545
2022-12-01,SULAWESI TENGAH,"Chili (red, large)",31700.0
2022-12-01,SULAWESI TENGGARA,Chili (bird's eye),42988.6375
2022-12-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",42471.5925
2022-12-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",43505.685
2022-12-01,SULAWESI TENGGARA,Chili (red),28778.41
2022-12-01,SULAWESI TENGGARA,"Chili (red, curly)",27926.1375
2022-12-01,SULAWESI TENGGARA,"Chili (red, large)",27651.516666666666
2022-12-01,SULAWESI UTARA,Chili (bird's eye),48281.82
2022-12-01,SULAWESI UTARA,"Chili (bird's eye, green)",47365.34
2022-12-01,SULAWESI UTARA,"Chili (bird's eye, red)",49193.182499999995
2022-12-01,SULAWESI UTARA,Chili (red),20289.775
2022-12-01,SULAWESI UTARA,"Chili (red, curly)",20289.775
2022-12-01,SUMATERA BARAT,Chili (bird's eye),51553.03
2022-12-01,SUMATERA BARAT,"Chili (bird's eye, green)",50295.455
2022-12-01,SUMATERA BARAT,Chili (red),41778.41
2022-12-01,SUMATERA BARAT,"Chili (red, curly)",41778.41
2022-12-01,SUMATERA SELATAN,Chili (bird's eye),54910.225
2022-12-01,SUMATERA SELATAN,"Chili (bird's eye, green)",51871.97
2022-12-01,SUMATERA SELATAN,"Chili (bird's eye, red)",55537.119999999995
2022-12-01,SUMATERA SELATAN,Chili (red),47460.60666666667
2022-12-01,SUMATERA SELATAN,"Chili (red, curly)",46968.18333333333
2022-12-01,SUMATERA SELATAN,"Chili (red, large)",47943.94
2022-12-01,SUMATERA UTARA,Chili (bird's eye),48378.571
2022-12-01,SUMATERA UTARA,"Chili (bird's eye, green)",48705.96076923077
2022-12-01,SUMATERA UTARA,"Chili (bird's eye, red)",45835.2275
2022-12-01,SUMATERA UTARA,Chili (red),38526.082
2022-12-01,SUMATERA UTARA,"Chili (red, curly)",37831.2523076923
2023-01-01,ACEH,Chili (bird's eye),52193.18333333333
2023-01-01,ACEH,"Chili (bird's eye, green)",53568.1825
2023-01-01,ACEH,Chili (red),38315.3425
2023-01-01,ACEH,"Chili (red, curly)",37640.151666666665
2023-01-01,ACEH,"Chili (red, large)",34500.0
2023-01-01,BALI,Chili (bird's eye),42367.963333333326
2023-01-01,BALI,"Chili (bird's eye, green)",36962.3925
2023-01-01,BALI,"Chili (bird's eye, red)",47649.08
2023-01-01,BALI,Chili (red),27807.9
2023-01-01,BALI,"Chili (red, curly)",31809.523333333334
2023-01-01,BALI,"Chili (red, large)",25741.61
2023-01-01,BANTEN,Chili (bird's eye),61181.82
2023-01-01,BANTEN,"Chili (bird's eye, green)",54335.225
2023-01-01,BANTEN,"Chili (bird's eye, red)",66943.18166666667
2023-01-01,BANTEN,Chili (red),43594.69666666666
2023-01-01,BANTEN,"Chili (red, curly)",45503.78833333333
2023-01-01,BANTEN,"Chili (red, large)",40837.12333333333
2023-01-01,BENGKULU,Chili (bird's eye),43146.03333333333
2023-01-01,BENGKULU,"Chili (bird's eye, green)",48785.7125
2023-01-01,BENGKULU,"Chili (bird's eye, red)",40674.405
2023-01-01,BENGKULU,Chili (red),39508.93
2023-01-01,BENGKULU,"Chili (red, curly)",41507.93666666667
2023-01-01,BENGKULU,"Chili (red, large)",36815.475
2023-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",56079.545
2023-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",55397.725
2023-01-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),40130.67999999999
2023-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",39522.73
2023-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",40738.634999999995
2023-01-01,DKI JAKARTA,Chili (bird's eye),68059.09000000001
2023-01-01,DKI JAKARTA,"Chili (bird's eye, green)",62784.09
2023-01-01,DKI JAKARTA,"Chili (bird's eye, red)",73333.33333333333
2023-01-01,DKI JAKARTA,Chili (red),50871.21
2023-01-01,DKI JAKARTA,"Chili (red, curly)",53844.69666666666
2023-01-01,DKI JAKARTA,"Chili (red, large)",47897.72666666666
2023-01-01,GORONTALO,Chili (bird's eye),47142.85999999999
2023-01-01,GORONTALO,"Chili (bird's eye, red)",47142.85999999999
2023-01-01,GORONTALO,Chili (red),28333.33
2023-01-01,GORONTALO,"Chili (red, curly)",29087.3
2023-01-01,JAMBI,Chili (bird's eye),55474.4325
2023-01-01,JAMBI,"Chili (bird's eye, green)",47977.27333333334
2023-01-01,JAMBI,"Chili (bird's eye, red)",62176.1375
2023-01-01,JAMBI,Chili (red),39185.60666666667
2023-01-01,JAMBI,"Chili (red, curly)",38556.8175
2023-01-01,JAMBI,"Chili (red, large)",39011.3625
2023-01-01,JAWA BARAT,Chili (bird's eye),59910.511875
2023-01-01,JAWA BARAT,"Chili (bird's eye, green)",55596.92352941176
2023-01-01,JAWA BARAT,"Chili (bird's eye, red)",66058.71277777778
2023-01-01,JAWA BARAT,Chili (red),42572.44375
2023-01-01,JAWA BARAT,"Chili (red, curly)",44077.02
2023-01-01,JAWA BARAT,"Chili (red, large)",40824.49555555556
2023-01-01,JAWA TENGAH,Chili (bird's eye),47649.53727272727
2023-01-01,JAWA TENGAH,"Chili (bird's eye, green)",43269.70583333333
2023-01-01,JAWA TENGAH,"Chili (bird's eye, red)",53618.25916666666
2023-01-01,JAWA TENGAH,Chili (red),36562.62055555556
2023-01-01,JAWA TENGAH,"Chili (red, curly)",37996.16318181818
2023-01-01,JAWA TENGAH,"Chili (red, large)",34978.824347826085
2023-01-01,JAWA TIMUR,Chili (bird's eye),44308.239375
2023-01-01,JAWA TIMUR,"Chili (bird's eye, green)",39353.53555555556
2023-01-01,JAWA TIMUR,"Chili (bird's eye, red)",51330.21411764706
2023-01-01,JAWA TIMUR,Chili (red),33332.386249999996
2023-01-01,JAWA TIMUR,"Chili (red, curly)",37145.10384615384
2023-01-01,JAWA TIMUR,"Chili (red, large)",31956.937368421055
2023-01-01,KALIMANTAN BARAT,Chili (bird's eye),78369.31875
2023-01-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",71747.15875
2023-01-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",84991.47750000001
2023-01-01,KALIMANTAN BARAT,Chili (red),52508.5225
2023-01-01,KALIMANTAN BARAT,"Chili (red, curly)",49757.57666666667
2023-01-01,KALIMANTAN BARAT,"Chili (red, large)",54630.68125
2023-01-01,KALIMANTAN SELATAN,Chili (bird's eye),40028.41
2023-01-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",28721.5925
2023-01-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",51335.2275
2023-01-01,KALIMANTAN SELATAN,Chili (red),31068.18
2023-01-01,KALIMANTAN SELATAN,"Chili (red, curly)",28880.68
2023-01-01,KALIMANTAN SELATAN,"Chili (red, large)",33255.6825
2023-01-01,KALIMANTAN TENGAH,Chili (bird's eye),50568.18
2023-01-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",37765.15333333333
2023-01-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",64090.909999999996
2023-01-01,KALIMANTAN TENGAH,Chili (red),57954.54666666667
2023-01-01,KALIMANTAN TENGAH,"Chili (red, curly)",56325.75666666666
2023-01-01,KALIMANTAN TENGAH,"Chili (red, large)",59583.333333333336
2023-01-01,KALIMANTAN TIMUR,Chili (bird's eye),60198.77333333334
2023-01-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",63926.04666666667
2023-01-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",55575.322
2023-01-01,KALIMANTAN TIMUR,Chili (red),37904.22
2023-01-01,KALIMANTAN TIMUR,"Chili (red, curly)",34917.03
2023-01-01,KALIMANTAN TIMUR,"Chili (red, large)",42390.87333333333
2023-01-01,KALIMANTAN UTARA,Chili (bird's eye),82116.47750000001
2023-01-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",85227.2725
2023-01-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",79005.6825
2023-01-01,KALIMANTAN UTARA,Chili (red),48553.975
2023-01-01,KALIMANTAN UTARA,"Chili (red, curly)",45977.275
2023-01-01,KALIMANTAN UTARA,"Chili (red, large)",49053.03
2023-01-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),69886.365
2023-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",65454.545
2023-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",69937.5
2023-01-01,KEPULAUAN BANGKA BELITUNG,Chili (red),54028.409999999996
2023-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",54028.409999999996
2023-01-01,KEPULAUAN RIAU,Chili (bird's eye),58840.909999999996
2023-01-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",58840.909999999996
2023-01-01,KEPULAUAN RIAU,Chili (red),52772.726
2023-01-01,KEPULAUAN RIAU,"Chili (red, curly)",52772.726
2023-01-01,LAMPUNG,Chili (bird's eye),55943.18
2023-01-01,LAMPUNG,"Chili (bird's eye, green)",53443.182499999995
2023-01-01,LAMPUNG,"Chili (bird's eye, red)",58443.18
2023-01-01,LAMPUNG,Chili (red),34539.775
2023-01-01,LAMPUNG,"Chili (red, curly)",37892.042499999996
2023-01-01,LAMPUNG,"Chili (red, large)",40901.51333333333
2023-01-01,MALUKU,Chili (bird's eye),80356.06
2023-01-01,MALUKU,"Chili (bird's eye, green)",38833.335
2023-01-01,MALUKU,"Chili (bird's eye, red)",97897.72750000001
2023-01-01,MALUKU,Chili (red),62761.3625
2023-01-01,MALUKU,"Chili (red, curly)",62227.270000000004
2023-01-01,MALUKU,"Chili (red, large)",40000.0
2023-01-01,MALUKU UTARA,Chili (bird's eye),82045.455
2023-01-01,MALUKU UTARA,"Chili (bird's eye, green)",78636.36
2023-01-01,MALUKU UTARA,"Chili (bird's eye, red)",85454.55
2023-01-01,MALUKU UTARA,Chili (red),41363.634999999995
2023-01-01,MALUKU UTARA,"Chili (red, curly)",52045.45
2023-01-01,MALUKU UTARA,"Chili (red, large)",30681.82
2023-01-01,NUSA TENGGARA BARAT,Chili (bird's eye),48104.545999999995
2023-01-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",27727.27
2023-01-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",61504.547999999995
2023-01-01,NUSA TENGGARA BARAT,Chili (red),36219.69666666667
2023-01-01,NUSA TENGGARA BARAT,"Chili (red, curly)",34054.546
2023-01-01,NUSA TENGGARA BARAT,"Chili (red, large)",35168.182
2023-01-01,NUSA TENGGARA TIMUR,Chili (bird's eye),70873.01666666666
2023-01-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",59523.80833333333
2023-01-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",82222.22333333333
2023-01-01,NUSA TENGGARA TIMUR,Chili (red),53660.715000000004
2023-01-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",53650.793333333335
2023-01-01,NUSA TENGGARA TIMUR,"Chili (red, large)",53789.68166666667
2023-01-01,PAPUA,Chili (bird's eye),68960.22666666667
2023-01-01,PAPUA,"Chili (bird's eye, green)",55620.40125
2023-01-01,PAPUA,"Chili (bird's eye, red)",88480.11375
2023-01-01,PAPUA,Chili (red),78657.19666666667
2023-01-01,PAPUA,"Chili (red, curly)",73107.955
2023-01-01,PAPUA,"Chili (red, large)",78311.95999999999
2023-01-01,PAPUA BARAT,Chili (bird's eye),69204.545
2023-01-01,PAPUA BARAT,"Chili (bird's eye, red)",69204.545
2023-01-01,PAPUA BARAT,Chili (red),58352.270000000004
2023-01-01,PAPUA BARAT,"Chili (red, curly)",48920.455
2023-01-01,PAPUA BARAT,"Chili (red, large)",46022.729999999996
2023-01-01,RIAU,Chili (bird's eye),53239.9
2023-01-01,RIAU,"Chili (bird's eye, green)",52214.44142857143
2023-01-01,RIAU,"Chili (bird's eye, red)",55511.365
2023-01-01,RIAU,Chili (red),47069.19625
2023-01-01,RIAU,"Chili (red, curly)",50292.75
2023-01-01,RIAU,"Chili (red, large)",42135.46166666667
2023-01-01,SULAWESI BARAT,Chili (bird's eye),36125.0
2023-01-01,SULAWESI BARAT,"Chili (bird's eye, green)",33689.39333333333
2023-01-01,SULAWESI BARAT,"Chili (bird's eye, red)",39244.32
2023-01-01,SULAWESI BARAT,Chili (red),20151.513333333332
2023-01-01,SULAWESI BARAT,"Chili (red, curly)",21238.635000000002
2023-01-01,SULAWESI BARAT,"Chili (red, large)",19164.7725
2023-01-01,SULAWESI SELATAN,Chili (bird's eye),33208.08111111111
2023-01-01,SULAWESI SELATAN,"Chili (bird's eye, green)",23992.045
2023-01-01,SULAWESI SELATAN,"Chili (bird's eye, red)",35747.727
2023-01-01,SULAWESI SELATAN,Chili (red),18381.314444444444
2023-01-01,SULAWESI SELATAN,"Chili (red, curly)",19156.818
2023-01-01,SULAWESI SELATAN,"Chili (red, large)",16745.681
2023-01-01,SULAWESI TENGAH,Chili (bird's eye),47755.67999999999
2023-01-01,SULAWESI TENGAH,"Chili (bird's eye, green)",44943.18
2023-01-01,SULAWESI TENGAH,"Chili (bird's eye, red)",50568.17999999999
2023-01-01,SULAWESI TENGAH,Chili (red),25722.73
2023-01-01,SULAWESI TENGAH,"Chili (red, curly)",18284.09
2023-01-01,SULAWESI TENGAH,"Chili (red, large)",33140.909999999996
2023-01-01,SULAWESI TENGGARA,Chili (bird's eye),48428.9775
2023-01-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",47664.7725
2023-01-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",49193.1825
2023-01-01,SULAWESI TENGGARA,Chili (red),29585.225
2023-01-01,SULAWESI TENGGARA,"Chili (red, curly)",27284.09
2023-01-01,SULAWESI TENGGARA,"Chili (red, large)",30323.865
2023-01-01,SULAWESI UTARA,Chili (bird's eye),39322.7275
2023-01-01,SULAWESI UTARA,"Chili (bird's eye, green)",39931.2525
2023-01-01,SULAWESI UTARA,"Chili (bird's eye, red)",38710.23
2023-01-01,SULAWESI UTARA,Chili (red),21852.2725
2023-01-01,SULAWESI UTARA,"Chili (red, curly)",21852.2725
2023-01-01,SUMATERA BARAT,Chili (bird's eye),53530.30333333334
2023-01-01,SUMATERA BARAT,"Chili (bird's eye, green)",49333.333333333336
2023-01-01,SUMATERA BARAT,Chili (red),46312.5
2023-01-01,SUMATERA BARAT,"Chili (red, curly)",46312.5
2023-01-01,SUMATERA SELATAN,Chili (bird's eye),59176.134999999995
2023-01-01,SUMATERA SELATAN,"Chili (bird's eye, green)",60289.39333333333
2023-01-01,SUMATERA SELATAN,"Chili (bird's eye, red)",66050.75666666667
2023-01-01,SUMATERA SELATAN,Chili (red),54585.60333333333
2023-01-01,SUMATERA SELATAN,"Chili (red, curly)",54487.880000000005
2023-01-01,SUMATERA SELATAN,"Chili (red, large)",54683.329999999994
2023-01-01,SUMATERA UTARA,Chili (bird's eye),51652.272000000004
2023-01-01,SUMATERA UTARA,"Chili (bird's eye, green)",51429.75090909091
2023-01-01,SUMATERA UTARA,"Chili (bird's eye, red)",49034.090000000004
2023-01-01,SUMATERA UTARA,Chili (red),38400.35
2023-01-01,SUMATERA UTARA,"Chili (red, curly)",38400.35
2023-02-01,ACEH,Chili (bird's eye),45116.666666666664
2023-02-01,ACEH,"Chili (bird's eye, green)",45987.5
2023-02-01,ACEH,Chili (red),44168.75
2023-02-01,ACEH,"Chili (red, curly)",44191.666666666664
2023-02-01,BALI,Chili (bird's eye),47768.75
2023-02-01,BALI,"Chili (bird's eye, green)",38887.5
2023-02-01,BALI,"Chili (bird's eye, red)",56650.0
2023-02-01,BALI,Chili (red),34346.875
2023-02-01,BALI,"Chili (red, curly)",39825.0
2023-02-01,BALI,"Chili (red, large)",31081.25
2023-02-01,BANTEN,Chili (bird's eye),60743.75
2023-02-01,BANTEN,"Chili (bird's eye, green)",52212.5
2023-02-01,BANTEN,"Chili (bird's eye, red)",68608.33333333333
2023-02-01,BANTEN,Chili (red),48583.333333333336
2023-02-01,BANTEN,"Chili (red, curly)",48779.166666666664
2023-02-01,BANTEN,"Chili (red, large)",45841.666666666664
2023-02-01,BENGKULU,Chili (bird's eye),44045.0
2023-02-01,BENGKULU,"Chili (bird's eye, green)",45343.75
2023-02-01,BENGKULU,"Chili (bird's eye, red)",40279.375
2023-02-01,BENGKULU,Chili (red),40334.375
2023-02-01,BENGKULU,"Chili (red, curly)",43056.25
2023-02-01,BENGKULU,"Chili (red, large)",37612.5
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (bird's eye),54671.05
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",52233.555
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",59750.0
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),42861.84
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",44588.815
2023-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",41134.869999999995
2023-02-01,DKI JAKARTA,Chili (bird's eye),65375.0
2023-02-01,DKI JAKARTA,"Chili (bird's eye, green)",54250.0
2023-02-01,DKI JAKARTA,"Chili (bird's eye, red)",74041.66666666667
2023-02-01,DKI JAKARTA,Chili (red),52375.0
2023-02-01,DKI JAKARTA,"Chili (red, curly)",54708.333333333336
2023-02-01,DKI JAKARTA,"Chili (red, large)",50041.666666666664
2023-02-01,GORONTALO,Chili (bird's eye),50916.666666666664
2023-02-01,GORONTALO,"Chili (bird's eye, red)",50916.666666666664
2023-02-01,GORONTALO,Chili (red),34625.0
2023-02-01,GORONTALO,"Chili (red, curly)",37583.333333333336
2023-02-01,JAMBI,Chili (bird's eye),53453.7825
2023-02-01,JAMBI,"Chili (bird's eye, green)",44746.49
2023-02-01,JAMBI,"Chili (bird's eye, red)",61941.4475
2023-02-01,JAMBI,Chili (red),41567.543333333335
2023-02-01,JAMBI,"Chili (red, curly)",40658.5525
2023-02-01,JAMBI,"Chili (red, large)",41480.2625
2023-02-01,JAWA BARAT,Chili (bird's eye),57992.7425
2023-02-01,JAWA BARAT,"Chili (bird's eye, green)",49746.52777777778
2023-02-01,JAWA BARAT,"Chili (bird's eye, red)",67297.51444444444
2023-02-01,JAWA BARAT,Chili (red),45553.52176470588
2023-02-01,JAWA BARAT,"Chili (red, curly)",47893.93277777778
2023-02-01,JAWA BARAT,"Chili (red, large)",42930.774999999994
2023-02-01,JAWA TENGAH,Chili (bird's eye),49292.045454545456
2023-02-01,JAWA TENGAH,"Chili (bird's eye, green)",39306.25
2023-02-01,JAWA TENGAH,"Chili (bird's eye, red)",58135.86956521739
2023-02-01,JAWA TENGAH,Chili (red),40333.75
2023-02-01,JAWA TENGAH,"Chili (red, curly)",42592.708333333336
2023-02-01,JAWA TENGAH,"Chili (red, large)",37564.77272727273
2023-02-01,JAWA TIMUR,Chili (bird's eye),46036.924375
2023-02-01,JAWA TIMUR,"Chili (bird's eye, green)",35510.89166666667
2023-02-01,JAWA TIMUR,"Chili (bird's eye, red)",58553.783125
2023-02-01,JAWA TIMUR,Chili (red),35666.694375
2023-02-01,JAWA TIMUR,"Chili (red, curly)",39694.12923076923
2023-02-01,JAWA TIMUR,"Chili (red, large)",33754.50157894737
2023-02-01,KALIMANTAN BARAT,Chili (bird's eye),74593.75
2023-02-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",68100.0
2023-02-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",81087.5
2023-02-01,KALIMANTAN BARAT,Chili (red),54389.28571428572
2023-02-01,KALIMANTAN BARAT,"Chili (red, curly)",48575.0
2023-02-01,KALIMANTAN BARAT,"Chili (red, large)",58006.25
2023-02-01,KALIMANTAN SELATAN,Chili (bird's eye),40787.5
2023-02-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",28775.0
2023-02-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",52800.0
2023-02-01,KALIMANTAN SELATAN,Chili (red),36453.125
2023-02-01,KALIMANTAN SELATAN,"Chili (red, curly)",34868.75
2023-02-01,KALIMANTAN SELATAN,"Chili (red, large)",38037.5
2023-02-01,KALIMANTAN TENGAH,Chili (bird's eye),44937.5
2023-02-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",38625.0
2023-02-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",60125.0
2023-02-01,KALIMANTAN TENGAH,Chili (red),54270.833333333336
2023-02-01,KALIMANTAN TENGAH,"Chili (red, curly)",52791.666666666664
2023-02-01,KALIMANTAN TENGAH,"Chili (red, large)",55750.0
2023-02-01,KALIMANTAN TIMUR,Chili (bird's eye),55071.93
2023-02-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",56544.51833333333
2023-02-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",53599.34166666667
2023-02-01,KALIMANTAN TIMUR,Chili (red),42747.5325
2023-02-01,KALIMANTAN TIMUR,"Chili (red, curly)",38957.01833333333
2023-02-01,KALIMANTAN TIMUR,"Chili (red, large)",45939.693333333336
2023-02-01,KALIMANTAN UTARA,Chili (bird's eye),77093.75
2023-02-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",80968.75
2023-02-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",73218.75
2023-02-01,KALIMANTAN UTARA,Chili (red),55112.5
2023-02-01,KALIMANTAN UTARA,"Chili (red, curly)",48625.0
2023-02-01,KALIMANTAN UTARA,"Chili (red, large)",60750.0
2023-02-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),68187.5
2023-02-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",62875.0
2023-02-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",67475.0
2023-02-01,KEPULAUAN BANGKA BELITUNG,Chili (red),52262.5
2023-02-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",52262.5
2023-02-01,KEPULAUAN RIAU,Chili (bird's eye),56445.0
2023-02-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",56445.0
2023-02-01,KEPULAUAN RIAU,Chili (red),57200.0
2023-02-01,KEPULAUAN RIAU,"Chili (red, curly)",59170.0
2023-02-01,LAMPUNG,Chili (bird's eye),51937.5
2023-02-01,LAMPUNG,"Chili (bird's eye, green)",46675.0
2023-02-01,LAMPUNG,"Chili (bird's eye, red)",57200.0
2023-02-01,LAMPUNG,Chili (red),38781.25
2023-02-01,LAMPUNG,"Chili (red, curly)",37037.5
2023-02-01,LAMPUNG,"Chili (red, large)",40308.333333333336
2023-02-01,MALUKU,Chili (bird's eye),55020.833333333336
2023-02-01,MALUKU,"Chili (bird's eye, green)",35000.0
2023-02-01,MALUKU,"Chili (bird's eye, red)",67531.25
2023-02-01,MALUKU,Chili (red),59459.375
2023-02-01,MALUKU,"Chili (red, curly)",49725.0
2023-02-01,MALUKU,"Chili (red, large)",40000.0
2023-02-01,MALUKU UTARA,"Chili (bird's eye, green)",81250.0
2023-02-01,MALUKU UTARA,"Chili (bird's eye, red)",80250.0
2023-02-01,MALUKU UTARA,Chili (red),41937.5
2023-02-01,MALUKU UTARA,"Chili (red, curly)",51000.0
2023-02-01,MALUKU UTARA,"Chili (red, large)",32875.0
2023-02-01,NUSA TENGGARA BARAT,Chili (bird's eye),51412.5
2023-02-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",32343.75
